Agency,Component,Year,Appeal Pending on Start,Appeal Received in FY,Appeal Processed in FY,Appeal Left for Next,
US RRB,US RRB,2015,0,0,0,0
USITC,USITC,2015,0,4,4,0
FMSHRC,FMSHRC,2015,0,0,0,0
USIBWC,USIBWC,2015,0,1,1,0
FCSIC,FCSIC,2015,0,0,0,0
FMC,FMC,2015,0,0,0,0
FFIEC,FFIEC,2015,0,1,1,0
CNCS,CNCS,2015,0,0,0,0
STB,STB,2015,0,2,2,0
SBA,SBA,2015,0,23,18,5
IMLS,IMLS,2015,0,1,1,0
FERC,FERC,2015,0,13,12,1
MCC,MCC,2015,0,0,0,0
LSC,LSC,2015,0,1,1,0
PRC,PRC,2015,0,0,0,0
CEQ,CEQ,2015,0,1,1,0
USCCR,USCCR,2015,0,0,0,0
ABMC,ABMC,2015,0,0,0,0
OSTP,OSTP,2015,0,6,6,0
USAB,USAB,2015,0,1,1,0
ONHIR,ONHIR,2015,0,0,0,0
NEA,NEA,2015,0,0,0,0
SSS,SSS,2015,0,0,0,0
NCPC,NCPC,2015,0,0,0,0
FLRA,FLRA,2015,0,4,4,0
USTDA,USTDA,2015,0,0,0,0
USTR,USTR,2015,0,6,5,1
OSHRC,OSHRC,2015,0,0,0,0
OPIC,OPIC,2015,0,1,1,0
OGE,OGE,2015,0,6,6,0
US ADF,US ADF,2015,0,0,0,0
BBG,BBG,2015,0,3,3,0
ONDCP,ONDCP,2015,0,0,0,0
AFRH,AFRH,2015,0,2,2,0
FMCS,FMCS,2015,0,0,0,0
FCA,FCA,2015,0,1,1,0
IAF,IAF,2015,0,0,0,0
FRB,FRB,2015,0,19,18,1
NMB,NMB,2015,0,0,0,0
NEH,NEH,2015,0,1,1,0
CSOSA,CSOSA,2015,0,0,0,0
CPPBSD,CPPBSD,2015,0,0,0,0
ACUS,ACUS,2015,0,3,3,0
CIGIE,CIGIE,2015,0,0,0,0
FRTIB,FRTIB,2015,0,2,2,0
FOMC,FOMC,2015,0,1,1,0
CO,CO,2015,0,0,0,0
CSB,CSB,2015,0,0,0,0
U.S. CPSC,U.S. CPSC,2015,0,19,19,0
SIGAR,SIGAR,2015,0,0,0,0
NIGC,NIGC,2015,1,1,2,0
MSPB,MSPB,2015,1,4,5,0
NCUA,NCUA,2015,1,3,4,0
NASA,NASA,2015,1,31,27,5
FHFA,FHFA,2015,1,8,8,1
PC,PC,2015,1,8,9,0
PBGC,PBGC,2015,1,20,18,3
TVA,TVA,2015,1,6,7,0
NSF,NSF,2015,1,3,4,0
DNFSB,DNFSB,2015,1,0,1,0
FDIC,FDIC,2015,2,19,21,0
OPM,OPM,2015,2,35,20,17
GSA,GSA,2015,2,37,37,2
NTSB,NTSB,2015,2,9,7,4
PCLOB,PCLOB,2015,2,1,3,0
FTC,FTC,2015,2,36,37,1
Ex-Im Bank,Ex-Im Bank,2015,2,4,6,0
CFPB,CFPB,2015,3,28,29,2
USNRC,USNRC,2015,3,73,70,6
NLRB,NLRB,2015,3,24,24,3
OMB,OMB,2015,3,5,3,5
FEC,FEC,2015,4,4,4,4
FCC,FCC,2015,5,16,9,12
NRPC,NRPC,2015,5,6,3,8
CFTC,CFTC,2015,7,9,15,1
OSC,OSC,2015,11,3,7,7
DOE,DOE,2015,11,76,75,12
HUD,HUD,2015,12,38,38,12
EEOC,EEOC,2015,16,272,275,13
USAID,USAID,2015,18,17,29,6
ODNI,ODNI,2015,26,17,21,22
SEC,SEC,2015,27,495,505,17
NARA,NARA,2015,28,104,27,105
DOT,DOT,2015,29,164,155,38
USPS,USPS,2015,35,222,228,29
DOC,DOC,2015,37,86,64,59
SSA,SSA,2015,60,252,272,40
ED,ED,2015,86,50,63,73
Treasury,Treasury,2015,106,332,327,111
CIA,CIA,2015,161,257,261,157
EPA,EPA,2015,191,222,228,185
State,State,2015,268,243,118,393
DOI,DOI,2015,272,191,221,242
VA,VA,2015,292,378,377,293
USDA,USDA,2015,298,304,171,431
U.S. DOL,U.S. DOL,2015,339,404,297,446
DHS,DHS,2015,386,4679,4634,431
HHS,HHS,2015,426,312,282,456
DOJ,DOJ,2015,703,3926,4109,520
DoD,DoD,2015,802,1083,1003,882
