Agency,Component,Year,No Record,All Records,Request Withdraw,Fee-Relative,Not Reasonable,Improper FOIA,Not Agency Record,Duplicate Request,Request in Litigation,Appeal Based Solely on Denial for Expedited Processing,Other,Total,
US RRB,US RRB,2015,0,0,0,0,0,0,0,0,0,0,0,
USITC,USITC,2015,0,0,0,0,0,0,0,0,0,0,0,
FMSHRC,FMSHRC,2015,0,0,0,0,0,0,0,0,0,0,0,
USIBWC,USIBWC,2015,0,0,0,0,0,0,1,0,0,0,0,
FDIC,FDIC,2015,0,0,0,0,1,1,0,0,0,0,0,
FCSIC,FCSIC,2015,0,0,0,0,0,0,0,0,0,0,0,
FMC,FMC,2015,0,0,0,0,0,0,0,0,0,0,0,
FFIEC,FFIEC,2015,0,0,0,0,0,0,1,0,0,0,0,
CNCS,CNCS,2015,0,0,0,0,0,0,0,0,0,0,0,
STB,STB,2015,0,0,0,0,0,0,0,0,0,0,0,
NIGC,NIGC,2015,0,0,0,0,0,0,0,0,0,0,1,
USAID,USAID,2015,0,0,1,0,0,0,0,0,0,3,8,
IMLS,IMLS,2015,0,0,0,0,0,0,0,0,0,0,0,
NCUA,NCUA,2015,0,0,0,0,0,0,0,0,0,0,0,
NASA,NASA,2015,0,0,1,0,0,3,0,0,0,0,0,
FEC,FEC,2015,0,0,0,0,0,0,0,0,0,0,0,
MCC,MCC,2015,0,0,0,0,0,0,0,0,0,0,0,
LSC,LSC,2015,0,0,0,0,0,0,1,0,0,0,1,
PRC,PRC,2015,0,0,0,0,0,0,0,0,0,0,0,
CEQ,CEQ,2015,0,0,0,0,0,0,0,0,0,0,0,
CFPB,CFPB,2015,0,0,0,0,0,0,0,0,0,0,0,
USCCR,USCCR,2015,0,0,0,0,0,0,0,0,0,0,0,
ABMC,ABMC,2015,0,0,0,0,0,0,0,0,0,0,0,
USAB,USAB,2015,0,0,0,0,0,1,0,0,0,0,0,
OSC,OSC,2015,0,0,2,0,0,5,0,0,0,0,0,
PBGC,PBGC,2015,0,0,0,0,0,6,0,0,0,0,0,
NTSB,NTSB,2015,0,0,4,0,0,0,0,0,0,0,0,
ONHIR,ONHIR,2015,0,0,0,0,0,0,0,0,0,0,0,
NEA,NEA,2015,0,0,0,0,0,0,0,0,0,0,0,
