Agency,Component,Year,No Record,All Records,Request Withdraw,Fee-Relative,Not Reasonable,Improper FOIA,Not Agency Record,Duplicate Request,Request in Litigation,Appeal Based Solely on Denial for Expedited Processing,Other,Total,
EPA,EPA,2012,0,2,51,6,0,3,0,4,2,0,0,
US RRB,US RRB,2012,0,0,0,0,0,0,0,0,0,0,0,
USITC,USITC,2012,0,0,0,0,0,0,0,0,0,0,0,
FMSHRC,FMSHRC,2012,0,0,0,0,0,0,0,0,0,0,0,
USIBWC,USIBWC,2012,0,0,0,0,0,0,0,0,0,0,0,
FCSIC,FCSIC,2012,0,0,0,0,0,0,0,0,0,0,0,
FMC,FMC,2012,0,0,0,0,0,0,0,0,0,0,0,
FFIEC,FFIEC,2012,0,0,0,0,0,0,0,0,0,0,0,
CNCS,CNCS,2012,0,0,0,0,0,0,0,0,0,0,0,
STB,STB,2012,0,0,0,0,0,0,0,0,0,0,0,
NIGC,NIGC,2012,0,0,0,0,0,0,0,0,0,0,0,
USAID,USAID,2012,0,0,0,0,0,0,0,0,0,0,2,
MSPB,MSPB,2012,0,0,1,0,0,0,0,0,0,0,0,
IMLS,IMLS,2012,0,0,0,0,0,0,0,0,0,0,0,
NASA,NASA,2012,0,0,0,0,0,0,0,0,0,0,0,
FHFA,FHFA,2012,0,0,0,0,0,0,0,0,0,1,0,
EEOC,EEOC,2012,0,0,0,0,0,0,0,0,0,0,0,
PRC,PRC,2012,0,0,0,0,0,0,0,0,0,0,0,
SIGIR,SIGIR,2012,0,0,0,0,0,0,0,0,0,0,0,
CEQ,CEQ,2012,0,0,0,0,0,1,0,0,0,0,0,
USCCR,USCCR,2012,0,0,0,0,0,0,0,0,0,0,0,
ABMC,ABMC,2012,0,0,0,0,0,0,0,0,0,0,0,
OSC,OSC,2012,0,0,0,0,0,0,0,0,0,0,0,
PBGC,PBGC,2012,0,0,0,0,0,0,0,0,0,0,0,
NTSB,NTSB,2012,0,0,0,0,0,0,0,0,0,0,0,
USNRC,USNRC,2012,0,0,0,0,0,0,0,0,0,0,1,
ONHIR,ONHIR,2012,0,0,0,0,0,0,0,0,0,0,0,
NEA,NEA,2012,0,0,0,0,0,0,0,0,0,0,1,
SSS,SSS,2012,0,0,0,0,0,0,0,0,0,0,0,
USTDA,USTDA,2012,0,0,0,0,0,0,0,0,0,0,0,
USTR,USTR,2012,0,0,0,0,0,0,0,0,0,0,1,
NSF,NSF,2012,0,0,0,0,0,0,0,0,0,0,2,
OSHRC,OSHRC,2012,0,0,0,0,0,0,0,0,0,0,0,
OMB,OMB,2012,0,0,1,0,0,0,0,0,1,0,1,
US ADF,US ADF,2012,0,0,0,0,0,0,0,0,0,0,0,
BBG,BBG,2012,0,0,0,0,0,0,0,0,0,0,0,
ONDCP,ONDCP,2012,0,0,0,0,0,0,0,0,0,0,0,
AFRH,AFRH,2012,0,0,0,0,0,0,0,0,0,0,0,
FCA,FCA,2012,0,0,0,0,0,0,0,0,0,0,0,
IAF,IAF,2012,0,0,0,0,0,0,0,0,0,0,0,
FTC,FTC,2012,0,0,1,5,0,0,0,0,0,0,7,
