Agency,Component,Year,1-20,21-40,41-60,61-80,81-100,101-120,121-140,141-160,161-180,181-200,201-300,301-400,400+,
USIBWC,USIBWC,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
USTDA,USTDA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
BBG,BBG,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
CIGIE,CIGIE,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
USTR,USTR,2015,1,3,4,3,3,2,0,0,0,0,1,5,3
US ADF,US ADF,2015,2,0,0,0,0,0,0,0,0,0,0,0,0
CFTC,CFTC,2015,2,53,23,9,5,6,4,4,3,0,0,3,1
NCPC,NCPC,2015,3,0,0,0,0,0,0,0,0,0,0,0,0
IAF,IAF,2015,3,0,0,0,0,0,0,0,0,0,0,0,0
CPPBSD,CPPBSD,2015,4,0,0,0,0,0,0,0,0,0,0,0,0
FRTIB,FRTIB,2015,4,4,0,1,1,0,1,0,0,0,0,0,0
ABMC,ABMC,2015,5,0,0,0,0,0,0,0,0,0,0,0,0
FCSIC,FCSIC,2015,7,0,0,0,0,0,0,0,0,0,0,0,0
SSS,SSS,2015,7,0,0,0,0,0,0,0,0,0,0,0,0
PRC,PRC,2015,8,0,0,0,0,0,0,0,0,0,0,0,0
USAB,USAB,2015,9,2,0,0,0,0,0,0,0,0,0,0,0
CSB,CSB,2015,10,7,1,0,0,0,0,1,0,0,0,0,0
PCLOB,PCLOB,2015,11,0,0,0,0,0,0,0,0,1,0,0,0
FMC,FMC,2015,12,0,0,0,0,0,0,0,0,0,0,0,0
AFRH,AFRH,2015,12,0,0,0,0,0,0,0,0,0,0,0,0
FOMC,FOMC,2015,12,0,0,0,0,0,0,0,0,0,0,0,0
NTSB,NTSB,2015,14,3,2,1,0,1,0,0,0,0,2,2,2
NSF,NSF,2015,14,4,0,0,0,0,0,0,0,0,0,0,0
USCCR,USCCR,2015,15,0,0,0,0,0,0,0,0,0,0,0,0
SIGAR,SIGAR,2015,15,9,2,0,0,0,0,0,0,0,0,0,0
DNFSB,DNFSB,2015,15,0,0,0,0,0,0,0,0,0,0,0,0
NIGC,NIGC,2015,16,8,0,1,0,0,1,0,0,1,1,0,1
FFIEC,FFIEC,2015,17,1,0,0,0,0,0,0,0,0,0,0,0
MCC,MCC,2015,17,2,1,2,3,1,1,0,0,10,2,0,0
OSC,OSC,2015,18,8,1,0,3,0,0,1,0,0,6,2,0
CEQ,CEQ,2015,21,11,5,5,1,0,0,3,0,0,2,4,4
USITC,USITC,2015,23,0,0,0,0,0,0,0,0,0,0,0,0
CO,CO,2015,24,5,0,0,2,0,0,0,0,0,0,0,0
CNCS,CNCS,2015,25,2,0,0,0,0,0,0,0,0,0,0,0
IMLS,IMLS,2015,25,0,0,0,0,0,0,0,0,0,0,0,0
ACUS,ACUS,2015,25,0,0,0,0,0,0,0,0,0,0,0,0
Ex-Im Bank,Ex-Im Bank,2015,27,4,8,4,2,4,0,0,1,1,1,1,2
USAID,USAID,2015,28,3,2,0,1,1,0,1,0,0,2,0,0
OPIC,OPIC,2015,28,4,1,1,1,0,0,0,0,0,0,0,0
ONDCP,ONDCP,2015,34,4,0,0,0,2,2,1,1,1,1,1,0
NMB,NMB,2015,34,1,0,0,0,0,0,0,0,0,0,0,0
FCA,FCA,2015,35,0,0,0,0,0,0,0,0,0,0,0,0
NRPC,NRPC,2015,40,6,4,1,1,2,3,0,0,0,0,0,0
LSC,LSC,2015,42,4,0,0,0,0,0,0,0,0,0,0,0
FEC,FEC,2015,44,8,2,1,0,2,1,1,0,0,0,0,0
FERC,FERC,2015,45,35,2,0,0,0,1,0,0,0,0,0,0
