Agency,Component,Year,Request Full Grant,Request Partial Grant,Request Full Denial Exemption,No Record,All Records,Request Withdraw,Fee-Relative,Not Reasonable,Improper FOIA,Not Agency Record,Duplicate Request,Other,Total,
PCLOB,PCLOB,2014,0,3,0,1,0,2,0,0,0,0,0,0,6
ABMC,ABMC,2014,1,3,0,6,0,0,0,0,0,0,0,0,10
SIGAR,SIGAR,2014,2,18,3,7,1,1,0,0,0,0,0,0,32
FFIEC,FFIEC,2014,3,5,0,3,0,0,0,0,0,7,0,0,18
CEQ,CEQ,2014,3,6,0,9,0,3,0,0,0,6,1,2,30
IAF,IAF,2014,3,0,0,5,0,0,0,0,0,0,0,0,8
ACUS,ACUS,2014,3,2,0,12,0,0,0,0,0,0,0,0,17
OGE,OGE,2014,4,14,2,8,1,0,0,1,0,0,0,0,30
US ADF,US ADF,2014,4,9,0,1,0,0,0,0,0,0,0,0,14
DNFSB,DNFSB,2014,5,11,4,5,1,3,0,0,1,0,1,0,31
FCSIC,FCSIC,2014,6,1,0,4,0,0,0,0,0,0,0,0,11
NCPC,NCPC,2014,6,0,0,8,0,0,0,0,0,0,0,0,14
RATB,RATB,2014,6,5,3,5,0,1,0,1,0,0,0,0,21
CPPBSD,CPPBSD,2014,6,1,0,0,6,0,0,3,0,0,0,0,16
AFRH,AFRH,2014,7,1,0,4,0,0,0,1,0,0,0,0,13
CO,CO,2014,7,4,0,6,8,0,0,3,10,4,1,0,43
OSTP,OSTP,2014,8,26,3,47,0,3,0,2,0,0,0,0,89
CIGIE,CIGIE,2014,8,12,0,11,8,3,0,0,0,0,0,0,42
FMC,FMC,2014,9,20,0,9,0,3,1,0,1,0,0,0,43
MCC,MCC,2014,9,3,0,2,0,0,0,0,0,0,0,0,14
OPIC,OPIC,2014,11,21,0,9,0,1,1,3,0,0,0,0,46
NEH,NEH,2014,11,23,0,9,0,3,0,0,0,0,0,1,47
FRTIB,FRTIB,2014,11,10,1,9,0,1,0,0,1,0,0,0,33
FOMC,FOMC,2014,11,6,0,2,6,0,0,3,1,0,0,0,29
NIGC,NIGC,2014,12,33,3,16,1,10,0,0,0,0,0,0,75
PRC,PRC,2014,12,0,1,0,17,1,0,0,0,0,0,0,31
ONDCP,ONDCP,2014,12,14,1,34,0,0,0,0,0,0,0,0,61
USITC,USITC,2014,14,6,2,14,0,1,0,0,0,2,0,0,39
FERC,FERC,2014,14,43,23,19,0,10,0,0,0,0,0,0,109
STB,STB,2014,15,4,0,12,1,1,3,0,0,0,0,0,36
USTDA,USTDA,2014,15,4,0,4,1,0,0,0,0,0,0,0,24
USCCR,USCCR,2014,16,5,0,8,1,0,0,1,2,10,0,0,43
OSC,OSC,2014,16,17,9,7,0,10,0,0,1,29,2,0,91
