Agency,Component,Year,Number Granted,Number Denied,Median Number of Days to Adjudicate,Average Number of Days to Adjudicate,
US RRB,US RRB,2015,0,0,,
USITC,USITC,2015,0,1,20,20
FCSIC,FCSIC,2015,0,0,,
FMC,FMC,2015,0,0,,
FFIEC,FFIEC,2015,0,0,,
NIGC,NIGC,2015,0,0,,
MSPB,MSPB,2015,0,0,,
IMLS,IMLS,2015,0,0,0,0
FERC,FERC,2015,0,10,19,20
MCC,MCC,2015,0,0,,
CFPB,CFPB,2015,0,1,5,5
ABMC,ABMC,2015,0,0,,
PC,PC,2015,0,0,,
OSC,OSC,2015,0,0,0,0
ONHIR,ONHIR,2015,0,0,,
TVA,TVA,2015,0,0,,
NEA,NEA,2015,0,0,,
SSS,SSS,2015,0,0,,
SSA,SSA,2015,0,4,13,8
NCPC,NCPC,2015,0,0,,
USTDA,USTDA,2015,0,0,,
USTR,USTR,2015,0,0,,
PCLOB,PCLOB,2015,0,0,,
OPIC,OPIC,2015,0,0,,
OMB,OMB,2015,0,0,,
OGE,OGE,2015,0,0,,
US ADF,US ADF,2015,0,0,,
AFRH,AFRH,2015,0,1,9,9
FMCS,FMCS,2015,0,0,,
FCA,FCA,2015,0,0,,
IAF,IAF,2015,0,0,,
FRB,FRB,2015,0,3,6,8
NMB,NMB,2015,0,0,,
NEH,NEH,2015,0,0,,
CSOSA,CSOSA,2015,0,0,,
CPPBSD,CPPBSD,2015,0,0,,
ACUS,ACUS,2015,0,0,,
CIGIE,CIGIE,2015,0,0,,
FRTIB,FRTIB,2015,0,0,,
CO,CO,2015,0,0,,
CFTC,CFTC,2015,0,4,1,1.5
CSB,CSB,2015,0,0,,
DNFSB,DNFSB,2015,0,0,,
ODNI,ODNI,2015,0,0,,
FMSHRC,FMSHRC,2015,1,0,39,39
NASA,NASA,2015,1,28,1,1.59
PRC,PRC,2015,1,0,20,20
NLRB,NLRB,2015,1,18,17,21
USPS,USPS,2015,1,18,1,1
NSF,NSF,2015,1,1,16,34
OSHRC,OSHRC,2015,1,0,7,7
U.S. CPSC,U.S. CPSC,2015,1,0,1,1
USIBWC,USIBWC,2015,2,0,7.5,7.5
NCUA,NCUA,2015,2,2,4.5,5
FEC,FEC,2015,2,0,1,1
OSTP,OSTP,2015,2,0,1,1
BBG,BBG,2015,2,9,10,19
FTC,FTC,2015,2,13,6,9.07
CNCS,CNCS,2015,3,0,3,4
STB,STB,2015,3,1,10,12
FCC,FCC,2015,3,6,6,6.67
USCCR,USCCR,2015,3,0,1,13
PBGC,PBGC,2015,3,6,3,6.33
FLRA,FLRA,2015,3,9,8.5,9.92
NTSB,NTSB,2015,4,1,1,1
NRPC,NRPC,2015,4,4,1,1
USAB,USAB,2015,5,0,1,1
CIA,CIA,2015,6,14,6.5,12.07
OPM,OPM,2015,6,0,1,1
LSC,LSC,2015,6,0,16.5,16.25
FDIC,FDIC,2015,7,10,1,1.12
HUD,HUD,2015,8,31,1,1.69
FOMC,FOMC,2015,10,0,4.5,6.6
ONDCP,ONDCP,2015,12,0,11,10
FHFA,FHFA,2015,13,14,1,1.85
SIGAR,SIGAR,2015,15,0,1,1
Ex-Im Bank,Ex-Im Bank,2015,18,10,1,1.18
SBA,SBA,2015,20,26,18,20.2
NARA,NARA,2015,21,31,5,9.17
USAID,USAID,2015,24,6,5,6.43
CEQ,CEQ,2015,31,0,3,5.06
SEC,SEC,2015,32,97,1,2.05
GSA,GSA,2015,38,75,1,3.37
USNRC,USNRC,2015,50,56,1,1
DOT,DOT,2015,50,133,1,8.13
HHS,HHS,2015,81,132,10,27.11
DOJ,DOJ,2015,108,725,3,19.89
ED,ED,2015,126,174,11,17.93
DOC,DOC,2015,170,120,7,17
Treasury,Treasury,2015,178,257,1,2.6
DOE,DOE,2015,209,72,1,9.87
EPA,EPA,2015,218,444,5,5.85
VA,VA,2015,234,79,4,9.49
DHS,DHS,2015,286,648,2,28.06
EEOC,EEOC,2015,292,6,,
USDA,USDA,2015,295,20,1,3.77
U.S. DOL,U.S. DOL,2015,511,980,14,47
DOI,DOI,2015,612,59,1,6
State,State,2015,677,374,1,3.43
DoD,DoD,2015,1322,768,3.38,15.2
