FCSIC,FCSIC,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
FFIEC,FFIEC,2015,0,3,0,0,0,0,0,0,0,0,0,0,0
STB,STB,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
SBA,SBA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
MSPB,MSPB,2015,0,0,0,1,0,0,1,0,0,1,4,0,0
FCC,FCC,2015,0,1,0,1,0,0,0,0,0,0,5,0,0
FEC,FEC,2015,0,8,1,3,0,0,2,0,0,0,3,1,1
EEOC,EEOC,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
MCC,MCC,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
LSC,LSC,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
PRC,PRC,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
ABMC,ABMC,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
PC,PC,2015,0,1,6,3,4,0,1,2,6,2,2,0,21
USAB,USAB,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
ONHIR,ONHIR,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
TVA,TVA,2015,0,35,16,9,1,2,2,1,2,0,0,0,1
SSS,SSS,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
NLRB,NLRB,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
NCPC,NCPC,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
FLRA,FLRA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
USTDA,USTDA,2015,0,4,0,0,1,1,0,0,0,0,0,0,0
PCLOB,PCLOB,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
OPIC,OPIC,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
OMB,OMB,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
OGE,OGE,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
US ADF,US ADF,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
ONDCP,ONDCP,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
AFRH,AFRH,2015,0,1,0,0,0,0,0,0,0,0,0,0,0
FMCS,FMCS,2015,0,1,0,0,0,0,0,0,0,0,0,0,0
FCA,FCA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
IAF,IAF,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
NMB,NMB,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
CSOSA,CSOSA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
CPPBSD,CPPBSD,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
FRTIB,FRTIB,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
FOMC,FOMC,2015,0,1,0,0,1,1,1,2,2,1,1,0,4
CO,CO,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
DNFSB,DNFSB,2015,0,4,1,0,0,0,0,0,0,0,0,0,0
FCC,FCC,2013,1,0,0,0,0,0,0,0,0,0,1,3,1
CEQ,CEQ,2013,1,0,0,1,0,1,1,0,2,0,0,0,0
CFPB,CFPB,2013,1,26,24,10,6,1,0,1,0,0,0,0,0
USCCR,USCCR,2013,1,0,0,0,0,0,0,0,0,0,0,0,0
SEC,SEC,2013,1,0,1,0,0,0,0,0,0,0,0,0,5
NEA,NEA,2013,1,1,0,0,0,0,0,0,0,1,2,2,2
FLRA,FLRA,2013,1,1,1,0,0,0,0,0,0,0,0,0,0
NEH,NEH,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
CPPBSD,CPPBSD,2013,1,0,0,0,0,0,0,0,0,0,0,0,0
NIGC,NIGC,2015,1,0,0,0,1,0,0,0,1,0,2,0,0
IMLS,IMLS,2015,1,5,0,1,0,0,0,0,0,0,0,0,0
OSTP,OSTP,2015,1,0,4,2,2,1,2,0,0,0,2,1,0
OSC,OSC,2015,1,1,1,0,1,2,1,3,0,0,9,6,30
NEA,NEA,2015,1,3,1,0,0,0,0,0,0,0,0,0,1
ACUS,ACUS,2015,1,0,0,0,0,0,0,0,0,0,0,0,0
CSB,CSB,2015,1,3,1,1,1,0,1,1,0,2,0,0,0
FDIC,FDIC,2013,2,22,4,0,0,0,0,0,0,0,0,0,0
CNCS,CNCS,2015,2,5,4,1,2,0,2,0,0,0,3,0,1
CFPB,CFPB,2015,2,7,1,0,0,0,0,0,0,0,0,0,0
SIGAR,SIGAR,2015,2,3,2,0,1,0,0,0,1,0,0,0,0
BBG,BBG,2015,3,4,4,6,8,4,3,3,2,1,4,0,2
State,State,2015,3,14,51,58,66,53,56,51,48,57,253,417,875
USCCR,USCCR,2015,4,1,1,0,0,0,0,0,0,0,0,0,0
NEH,NEH,2015,4,3,0,2,0,1,0,0,0,0,0,0,0
Ex-Im Bank,Ex-Im Bank,2015,4,6,1,4,5,4,1,2,0,3,3,0,13
OSTP,OSTP,2013,5,2,0,0,0,0,0,0,0,0,1,0,0
USTR,USTR,2013,5,8,6,0,3,1,2,0,0,0,2,2,4
OSHRC,OSHRC,2015,5,4,0,0,0,0,0,0,0,0,0,0,0
BBG,BBG,2013,6,7,4,6,3,0,0,0,0,0,0,0,0
FHFA,FHFA,2015,6,6,2,2,2,1,2,1,1,0,0,0,1
FEC,FEC,2013,7,4,2,0,1,0,0,0,0,0,0,0,0
CIGIE,CIGIE,2015,7,3,0,1,0,0,1,0,0,1,1,1,0
ED,ED,2015,8,339,210,128,107,47,36,34,13,14,48,28,29
CEQ,CEQ,2015,9,1,4,2,0,1,0,0,0,0,1,0,1
USTDA,USTDA,2013,10,0,2,0,0,0,0,0,0,0,0,0,0
SEC,SEC,2015,10,1,1,0,0,0,0,0,0,0,0,0,2
NCUA,NCUA,2013,11,9,3,6,4,2,0,1,0,0,1,1,0
FMCS,FMCS,2013,11,3,0,0,0,0,0,0,0,0,0,0,0
FHFA,FHFA,2013,13,9,5,3,3,2,1,2,0,0,0,0,0
FMSHRC,FMSHRC,2015,15,1,0,0,0,1,0,0,0,0,0,0,0
FMC,FMC,2015,16,0,0,0,0,1,0,0,0,0,0,1,8
NCUA,NCUA,2015,16,15,5,1,0,1,0,0,0,0,0,0,0
FERC,FERC,2013,19,18,0,1,0,1,0,0,2,1,2,0,0
USIBWC,USIBWC,2015,22,3,1,1,0,0,0,1,0,0,0,0,0
FMSHRC,FMSHRC,2013,23,3,0,0,0,0,0,0,0,0,0,0,0
ODNI,ODNI,2013,23,18,7,3,7,2,1,2,2,2,5,4,14
FERC,FERC,2015,24,20,0,1,1,1,1,0,0,0,1,0,1
State,State,2013,30,50,39,38,47,73,83,109,86,91,484,376,1315
USAID,USAID,2015,33,19,16,16,13,4,7,18,6,3,41,15,62
USTR,USTR,2015,34,17,1,6,1,0,0,0,0,0,0,0,0
CFTC,CFTC,2015,37,10,9,6,2,7,4,2,3,5,4,2,0
USAID,USAID,2013,42,28,23,21,18,21,12,5,7,3,28,16,41
ODNI,ODNI,2015,43,30,7,3,3,5,7,5,2,3,13,4,24
NTSB,NTSB,2013,48,22,12,6,5,4,1,3,4,6,18,32,25
FDIC,FDIC,2015,60,64,21,14,3,1,0,0,0,0,0,0,0
NRPC,NRPC,2015,62,19,14,8,4,2,1,0,1,0,2,2,3
NRPC,NRPC,2013,63,23,10,8,12,3,1,1,3,1,4,1,4
USNRC,USNRC,2015,70,103,15,16,13,5,4,3,4,3,3,1,4
NTSB,NTSB,2015,72,26,13,13,17,7,5,2,5,6,19,27,126
GSA,GSA,2015,80,74,30,17,4,3,1,0,1,0,1,0,0
DOC,DOC,2015,82,93,32,19,8,4,11,7,6,1,17,16,32
USPS,USPS,2013,83,50,11,8,8,9,3,3,0,2,5,0,2
SSA,SSA,2015,107,94,81,34,51,34,26,43,9,0,47,4,0
USPS,USPS,2015,114,74,21,13,19,12,5,6,1,3,8,5,9
NARA,NARA,2015,115,45,18,10,4,4,5,8,4,10,97,136,738
NSF,NSF,2015,117,45,27,24,15,4,7,3,5,2,5,3,23
CIA,CIA,2015,123,335,309,198,108,59,40,34,18,12,36,29,72
HUD,HUD,2015,123,86,51,39,26,29,16,16,8,13,34,18,3
DOE,DOE,2013,124,111,69,32,17,12,10,13,8,7,30,33,67
USNRC,USNRC,2013,132,42,19,8,8,8,3,3,2,6,19,15,10
FRB,FRB,2015,134,85,49,27,16,10,5,5,3,5,5,2,0
DOE,DOE,2015,144,96,78,53,30,41,17,22,23,23,80,30,72
U.S. CPSC,U.S. CPSC,2013,148,106,77,46,50,25,30,20,18,13,36,15,19
NSF,NSF,2013,149,70,42,23,12,4,2,0,0,1,2,0,0
FRB,FRB,2013,151,120,54,32,19,29,13,9,11,7,8,4,7
DOC,DOC,2013,157,216,109,60,42,32,33,26,13,15,41,25,18
SSA,SSA,2013,160,250,152,125,71,27,18,27,9,27,26,1,0
U.S. CPSC,U.S. CPSC,2015,168,141,91,68,60,31,16,16,4,8,12,10,23
EPA,EPA,2013,171,2982,813,362,162,113,89,57,49,38,98,51,32
GSA,GSA,2013,189,253,214,121,91,57,33,22,20,13,37,7,0
FTC,FTC,2013,192,76,23,16,11,2,0,1,0,0,2,0,0
CIA,CIA,2013,209,306,334,206,106,78,74,46,20,38,75,34,214
NASA,NASA,2015,228,82,23,5,6,2,4,0,0,0,3,0,1
HUD,HUD,2013,327,128,66,50,21,26,21,12,15,12,43,23,8
NASA,NASA,2013,340,118,52,23,6,5,4,2,0,0,3,0,0
FTC,FTC,2015,356,123,29,14,16,6,6,4,2,1,3,1,0
ED,ED,2013,472,317,141,80,87,50,23,25,16,14,32,7,12
DOT,DOT,2015,518,624,356,206,162,207,170,82,43,21,67,43,62
NARA,NARA,2013,541,125,37,26,31,28,32,24,25,18,78,61,1066
EPA,EPA,2015,599,2623,1055,604,249,205,128,110,112,89,237,81,157
DOT,DOT,2013,678,685,506,240,73,40,32,25,19,18,48,19,39
USDA,USDA,2015,772,235,131,80,57,31,32,17,17,19,46,27,125
PBGC,PBGC,2015,783,257,29,9,4,10,0,1,1,0,0,0,0
USDA,USDA,2013,846,299,139,81,38,28,16,17,14,12,37,12,15
OPM,OPM,2015,1413,1247,134,59,40,32,22,8,5,2,18,3,4
DOJ,DOJ,2013,1561,1653,988,890,605,467,338,281,246,204,680,340,444
OPM,OPM,2013,1581,1228,1080,175,84,57,32,44,80,76,44,4,10
DOJ,DOJ,2015,1829,1166,959,899,826,744,658,464,401,296,973,665,1304
VA,VA,2015,2559,878,422,199,127,84,57,38,28,38,206,70,52
DOI,DOI,2013,2899,789,296,159,99,62,46,35,23,26,86,38,73
DOI,DOI,2015,2963,914,350,197,128,88,57,51,55,28,90,30,61
PBGC,PBGC,2013,5311,431,24,7,6,4,0,1,0,1,0,0,0
HHS,HHS,2013,5406,602,454,389,340,334,321,292,285,233,1050,552,1106
Treasury,Treasury,2015,5574,1597,654,280,161,82,77,44,23,27,65,47,72
HHS,HHS,2015,5915,3827,993,602,454,332,249,352,260,276,1044,773,1116
Treasury,Treasury,2013,6092,1859,489,185,87,43,40,18,7,12,30,11,54
U.S. DOL,U.S. DOL,2015,6931,1417,411,273,164,113,90,61,44,26,98,43,114
DoD,DoD,2015,7402,4576,1651,1030,738,491,389,322,280,215,749,403,1397
U.S. DOL,U.S. DOL,2013,7858,1537,448,253,162,96,50,43,32,23,123,42,115
VA,VA,2013,7927,1778,492,354,492,463,226,84,68,145,187,55,68
DoD,DoD,2013,9169,4972,1835,1036,683,482,383,289,210,214,657,345,1126
DHS,DHS,2013,33435,57908,7683,6965,1230,1133,603,387,265,141,408,260,3375
DHS,DHS,2015,38600,9969,55284,23221,4222,4189,3138,2426,2163,2056,11480,11473,10336
