Agency,Component,Year,1-20,21-40,41-60,61-80,81-100,101-120,121-140,141-160,161-180,181-200,201-300,301-400,400+,
NMB,NMB,2014,,,,,,,,,,,,,
CIGIE,CIGIE,2014,,,,,,,,,,,,,
US RRB,US RRB,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
USITC,USITC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
FMSHRC,FMSHRC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
USIBWC,USIBWC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
FFIEC,FFIEC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
CIA,CIA,2014,0,0,0,0,0,0,0,0,0,0,0,0,2
STB,STB,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
SBA,SBA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
NIGC,NIGC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
USAID,USAID,2014,0,0,2,2,0,1,0,0,0,0,0,0,0
IMLS,IMLS,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
GSA,GSA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
FERC,FERC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
NASA,NASA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
FHFA,FHFA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
MCC,MCC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
USCCR,USCCR,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
ABMC,ABMC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
SEC,SEC,2014,0,0,3,0,0,0,0,0,0,0,0,0,0
PC,PC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
OSTP,OSTP,2014,0,0,0,0,0,0,0,0,1,0,0,0,0
PBGC,PBGC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
NTSB,NTSB,2014,0,0,0,0,0,0,0,0,0,0,9,0,0
USNRC,USNRC,2014,0,0,0,0,0,0,0,0,0,0,0,0,11
ONHIR,ONHIR,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
TVA,TVA,2014,0,6,0,0,0,0,0,0,0,0,0,0,0
NEA,NEA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
SSS,SSS,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
SSA,SSA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
NCPC,NCPC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
USTDA,USTDA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
USTR,USTR,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
NSF,NSF,2014,0,1,0,0,0,0,0,0,0,0,0,0,0
PCLOB,PCLOB,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
OSHRC,OSHRC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
OPIC,OPIC,2014,0,0,0,0,0,0,0,0,0,1,0,0,0
OMB,OMB,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
OGE,OGE,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
US ADF,US ADF,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
BBG,BBG,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
ONDCP,ONDCP,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
AFRH,AFRH,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
RATB,RATB,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
FMCS,FMCS,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
IAF,IAF,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
FTC,FTC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
FRB,FRB,2014,0,0,1,0,0,0,0,0,0,0,0,0,1
NRPC,NRPC,2014,0,1,1,0,0,0,0,0,0,0,0,0,0
NEH,NEH,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
CSOSA,CSOSA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
CPPBSD,CPPBSD,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
ACUS,ACUS,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
FRTIB,FRTIB,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
State,State,2014,0,0,3,1,2,1,0,0,0,1,0,0,4
FOMC,FOMC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,CO,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
CFTC,CFTC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
U.S. CPSC,U.S. CPSC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
SIGAR,SIGAR,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
Ex-Im Bank,Ex-Im Bank,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
ODNI,ODNI,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
CNCS,CNCS,2014,1,0,0,0,0,0,0,0,0,0,0,0,0
MSPB,MSPB,2014,1,0,0,0,0,0,0,0,0,0,0,0,0
NCUA,NCUA,2014,1,1,0,0,0,0,0,0,0,0,0,0,0
PRC,PRC,2014,1,0,0,0,0,0,0,0,0,0,0,0,0
CFPB,CFPB,2014,1,0,0,0,0,0,0,0,0,0,0,0,0
ED,ED,2014,1,0,0,0,0,0,0,0,0,0,0,0,0
LSC,LSC,2014,2,1,0,0,0,0,0,0,0,0,0,0,0
OSC,OSC,2014,2,0,0,0,0,0,0,0,0,0,0,1,0
NLRB,NLRB,2014,2,0,0,0,0,0,0,0,0,0,0,0,0
FMC,FMC,2014,3,1,0,0,0,0,0,0,0,0,0,0,0
FEC,FEC,2014,3,0,0,0,0,0,0,0,0,0,0,0,0
EPA,EPA,2014,4,4,0,1,0,0,1,0,0,0,0,1,3
FCSIC,FCSIC,2014,4,0,0,0,0,0,0,0,0,0,0,0,0
CEQ,CEQ,2014,4,1,0,0,0,0,0,0,0,0,0,0,0
FLRA,FLRA,2014,4,0,0,0,0,0,0,0,0,0,0,0,0
USPS,USPS,2014,4,1,0,0,0,0,0,0,0,0,0,0,0
DNFSB,DNFSB,2014,4,2,0,0,0,0,0,0,0,0,0,0,0
HUD,HUD,2014,6,2,0,0,0,0,0,0,0,0,0,0,0
FCA,FCA,2014,7,0,0,0,0,0,0,0,0,0,0,0,0
DOE,DOE,2014,7,2,4,0,1,0,0,0,0,0,0,0,0
DOI,DOI,2014,9,1,5,0,1,0,0,0,0,0,0,2,4
EEOC,EEOC,2014,9,0,0,0,0,0,0,0,0,0,0,0,0
CSB,CSB,2014,12,0,0,0,0,0,0,0,0,0,0,0,0
FCC,FCC,2014,15,3,0,0,0,0,2,0,0,0,0,0,0
DoD,DoD,2014,19,60,19,3,2,2,0,2,1,1,3,1,1
FDIC,FDIC,2014,24,2,0,0,0,0,0,0,0,0,0,0,0
VA,VA,2014,26,8,4,6,2,1,0,0,0,1,1,0,0
DOT,DOT,2014,26,12,4,2,1,1,1,1,0,0,3,0,6
DOJ,DOJ,2014,27,16,14,4,3,4,2,1,2,4,9,1,15
Treasury,Treasury,2014,28,22,1,3,0,2,0,0,0,0,3,1,0
NARA,NARA,2014,32,2,0,0,0,0,0,0,0,0,0,0,0
HHS,HHS,2014,34,8,12,4,4,5,3,7,4,2,3,1,3
OPM,OPM,2014,43,9,3,4,1,0,0,0,0,0,0,0,1
DOC,DOC,2014,54,1,0,1,0,1,0,2,0,0,0,2,0
DHS,DHS,2014,58,27,8,11,8,11,8,17,4,8,9,4,4
USDA,USDA,2014,102,32,7,1,1,1,3,1,2,2,4,0,0
U.S. DOL,U.S. DOL,2014,128,14,5,2,2,0,0,0,0,1,2,0,3
