Agency,Component,Year,Request Full Grant,Request Partial Grant,Request Full Denial Exemption,No Record,All Records,Request Withdraw,Fee-Relative,Not Reasonable,Improper FOIA,Not Agency Record,Duplicate Request,Other,Total,
ABMC,ABMC,2015,0,1,1,3,0,0,0,0,0,0,0,0,5
US ADF,US ADF,2015,1,0,0,1,0,0,0,0,0,0,0,0,2
CPPBSD,CPPBSD,2015,1,1,0,1,0,0,0,1,0,0,0,1,5
NCPC,NCPC,2015,2,0,0,1,0,0,0,0,0,0,0,0,3
IAF,IAF,2015,2,0,0,1,0,0,0,0,0,0,0,0,3
CIGIE,CIGIE,2015,2,2,0,6,5,0,0,0,0,0,0,0,15
FRTIB,FRTIB,2015,2,2,1,5,1,0,0,1,0,0,0,0,12
PRC,PRC,2015,3,0,0,0,5,0,0,0,0,0,0,0,8
USTDA,USTDA,2015,3,1,0,2,0,0,0,0,0,0,0,0,6
SIGAR,SIGAR,2015,3,16,3,11,0,1,0,1,0,0,0,1,36
USAB,USAB,2015,4,1,1,4,0,0,0,0,1,0,0,0,11
PCLOB,PCLOB,2015,4,1,0,7,0,0,0,0,0,0,0,0,12
BBG,BBG,2015,5,24,1,5,0,1,5,3,1,1,0,2,48
FCSIC,FCSIC,2015,6,1,0,4,0,0,0,0,0,0,0,0,11
FFIEC,FFIEC,2015,6,3,3,2,0,0,0,0,1,8,0,0,23
AFRH,AFRH,2015,6,5,0,1,0,1,0,0,0,0,0,0,13
DNFSB,DNFSB,2015,6,6,1,6,1,0,0,0,0,0,0,0,20
SSS,SSS,2015,7,0,0,0,0,0,0,0,0,0,0,0,7
ONDCP,ONDCP,2015,8,20,0,18,0,1,0,0,0,0,0,0,47
ACUS,ACUS,2015,8,3,0,15,0,0,0,0,0,0,0,0,26
CSB,CSB,2015,8,9,9,3,0,1,0,0,0,0,0,0,30
FMC,FMC,2015,9,8,1,12,0,9,0,0,0,0,0,0,39
NIGC,NIGC,2015,9,9,1,8,3,4,0,0,0,0,0,0,34
USCCR,USCCR,2015,9,4,0,2,0,1,0,1,0,5,0,0,22
OPIC,OPIC,2015,9,15,1,5,0,2,1,1,0,0,0,2,36
FOMC,FOMC,2015,9,8,7,0,1,1,0,9,6,0,0,0,41
CO,CO,2015,9,2,0,6,11,2,0,3,0,1,0,0,34
OGE,OGE,2015,10,23,12,15,5,4,0,0,0,0,0,0,69
USITC,USITC,2015,11,7,2,8,1,0,0,0,0,1,0,0,30
CEQ,CEQ,2015,11,7,0,30,0,2,0,12,7,4,2,0,75
OSTP,OSTP,2015,11,28,1,54,0,0,0,0,0,0,0,0,94
MCC,MCC,2015,12,14,2,9,0,2,0,2,0,0,0,0,41
NEA,NEA,2015,12,30,0,12,0,2,0,0,0,2,0,0,58
IMLS,IMLS,2015,13,9,2,7,0,0,0,0,1,1,0,0,33
FERC,FERC,2015,15,65,19,19,0,15,0,0,0,0,0,0,133
USIBWC,USIBWC,2015,16,9,0,1,0,2,0,0,0,0,0,0,28
NEH,NEH,2015,16,34,0,8,1,0,0,2,0,0,0,0,61
CNCS,CNCS,2015,17,19,1,6,0,4,0,1,0,0,0,0,48
FHFA,FHFA,2015,18,63,20,29,2,26,1,0,0,0,2,0,161
NSF,NSF,2015,18,221,3,38,0,18,0,0,0,0,0,0,298
OSC,OSC,2015,19,35,8,11,0,32,0,0,5,5,0,0,115
LSC,LSC,2015,21,10,3,15,0,0,0,0,0,0,0,0,49
FCA,FCA,2015,22,5,0,8,1,4,0,0,1,0,0,1,42
OSHRC,OSHRC,2015,25,17,1,4,0,8,0,0,0,0,0,0,55
NMB,NMB,2015,26,1,2,5,1,0,0,0,0,0,0,0,35
NTSB,NTSB,2015,27,57,110,40,0,67,0,1,25,48,19,0,394
Ex-Im Bank,Ex-Im Bank,2015,27,41,5,13,0,7,7,1,0,0,0,0,101
FEC,FEC,2015,28,29,5,16,0,2,0,0,0,0,0,1,81
STB,STB,2015,29,13,2,0,1,3,1,1,0,15,0,0,65
CFTC,CFTC,2015,33,51,18,79,0,6,2,1,2,3,1,8,204
USTR,USTR,2015,35,18,9,21,0,1,0,9,0,0,0,0,93
FMCS,FMCS,2015,36,3,0,13,0,2,0,0,0,2,0,1,57
FLRA,FLRA,2015,37,16,1,24,0,0,2,3,0,0,2,0,85
OMB,OMB,2015,37,33,9,79,0,1,0,0,0,3,1,0,163
NRPC,NRPC,2015,42,38,16,22,0,25,13,0,11,5,10,0,182
CSOSA,CSOSA,2015,51,425,0,4,0,33,2,0,9,0,1,0,525
CFPB,CFPB,2015,54,96,48,49,2,42,3,2,1,18,4,0,319
NCUA,NCUA,2015,55,21,3,5,0,2,0,0,0,0,0,0,86
MSPB,MSPB,2015,63,29,3,27,0,5,0,1,5,2,1,0,136
ODNI,ODNI,2015,64,120,32,36,25,8,0,2,10,4,1,19,321
PC,PC,2015,69,31,51,37,2,0,1,12,3,7,18,0,231
TVA,TVA,2015,69,86,4,28,0,2,6,0,0,0,0,0,195
USAID,USAID,2015,72,96,11,36,1,55,0,6,18,5,4,1,305
US RRB,US RRB,2015,107,2,4,4,1,0,2,0,0,2,0,0,122
FMSHRC,FMSHRC,2015,109,7,0,13,0,3,0,4,1,1,0,2,140
FDIC,FDIC,2015,130,78,29,40,2,83,58,53,35,86,12,0,606
FCC,FCC,2015,131,342,41,115,12,50,19,1,3,23,8,0,745
