Agency,Component,Year,No Record,All Records,Request Withdraw,Fee-Relative,Not Reasonable,Improper FOIA,Not Agency Record,Duplicate Request,Request in Litigation,Appeal Based Solely on Denial for Expedited Processing,Other,Total,
US RRB,US RRB,2014,0,0,0,0,0,0,0,0,0,0,0,
USITC,USITC,2014,0,0,0,0,0,0,0,0,0,0,0,
FMSHRC,FMSHRC,2014,0,0,0,0,0,0,0,0,0,0,0,
USIBWC,USIBWC,2014,0,0,0,0,0,0,0,0,0,0,0,
FCSIC,FCSIC,2014,0,0,0,0,0,0,0,0,0,0,0,
FMC,FMC,2014,0,0,0,0,0,0,0,0,0,0,0,
FFIEC,FFIEC,2014,0,0,0,0,0,0,0,0,0,0,0,
CNCS,CNCS,2014,0,0,0,0,0,1,0,0,0,0,0,
CIA,CIA,2014,0,0,0,0,0,10,1,7,64,0,12,
STB,STB,2014,0,0,0,0,0,0,0,0,0,0,0,
NIGC,NIGC,2014,0,0,0,0,0,0,0,0,0,0,0,
MSPB,MSPB,2014,0,0,3,0,0,0,0,0,0,0,0,
IMLS,IMLS,2014,0,0,0,0,0,0,0,0,0,0,0,
GSA,GSA,2014,0,0,2,0,0,0,0,0,0,0,0,
FERC,FERC,2014,0,0,2,0,0,0,0,0,0,0,2,
NCUA,NCUA,2014,0,0,0,0,0,0,0,0,0,0,0,
NASA,NASA,2014,0,0,0,3,0,0,0,0,0,0,0,
MCC,MCC,2014,0,0,0,0,0,0,0,0,0,0,0,
LSC,LSC,2014,0,0,0,0,0,0,0,0,0,0,0,
PRC,PRC,2014,0,0,0,0,0,0,0,0,0,0,0,
CEQ,CEQ,2014,0,0,0,0,0,0,0,0,0,0,0,
USCCR,USCCR,2014,0,0,0,0,0,0,0,0,0,0,0,
ABMC,ABMC,2014,0,0,0,0,0,0,0,0,0,0,0,
PC,PC,2014,0,0,0,0,1,0,1,0,0,0,1,
PBGC,PBGC,2014,0,0,0,0,0,1,0,0,0,0,0,
USNRC,USNRC,2014,0,0,6,0,0,0,0,0,0,0,8,
ONHIR,ONHIR,2014,0,0,0,0,0,0,0,0,0,0,0,
TVA,TVA,2014,0,0,0,1,0,0,0,0,0,0,0,
NEA,NEA,2014,0,0,0,0,0,0,0,0,0,0,0,
SSS,SSS,2014,0,0,0,0,0,0,0,0,0,0,0,
NCPC,NCPC,2014,0,0,0,0,0,0,0,0,0,0,0,
FLRA,FLRA,2014,0,0,0,0,0,0,0,0,0,0,0,
USPS,USPS,2014,0,0,0,0,0,2,1,0,0,0,0,
USTR,USTR,2014,0,0,0,0,0,0,0,0,1,0,0,
OSHRC,OSHRC,2014,0,0,0,0,0,0,0,0,0,0,0,
OPIC,OPIC,2014,0,0,0,0,0,2,0,0,0,0,0,
OMB,OMB,2014,0,0,0,0,0,0,0,0,1,0,0,
US ADF,US ADF,2014,0,0,0,0,0,0,0,0,0,0,0,
ONDCP,ONDCP,2014,0,0,0,0,0,0,0,0,0,0,0,
AFRH,AFRH,2014,0,0,0,0,0,0,0,0,0,0,0,
RATB,RATB,2014,0,0,0,0,0,0,0,0,0,0,0,
FMCS,FMCS,2014,0,0,0,0,0,0,0,0,0,0,1,
FCA,FCA,2014,0,0,0,0,0,0,0,0,0,0,0,
IAF,IAF,2014,0,0,0,0,0,0,0,0,0,0,0,
NRPC,NRPC,2014,0,0,0,0,0,0,0,0,0,0,0,
NEH,NEH,2014,0,0,0,0,0,0,0,0,0,0,0,
CSOSA,CSOSA,2014,0,0,0,0,0,0,0,0,0,0,0,
CPPBSD,CPPBSD,2014,0,0,0,0,0,0,0,0,0,0,0,
ACUS,ACUS,2014,0,0,0,0,0,0,0,0,0,0,0,
FRTIB,FRTIB,2014,0,0,0,0,0,0,0,0,0,0,0,
FOMC,FOMC,2014,0,0,0,0,0,0,0,0,0,0,0,
CFTC,CFTC,2014,0,0,0,0,0,0,0,0,0,0,0,
CSB,CSB,2014,0,0,0,0,0,0,0,0,0,0,0,
U.S. CPSC,U.S. CPSC,2014,0,0,0,0,0,0,0,0,0,0,0,
DNFSB,DNFSB,2014,0,0,0,0,0,0,0,0,0,0,0,
Ex-Im Bank,Ex-Im Bank,2014,0,0,0,0,0,0,0,0,0,0,0,
EPA,EPA,2014,1,0,10,0,0,3,0,8,4,0,0,
FDIC,FDIC,2014,1,0,0,0,0,0,0,1,0,0,0,
USAID,USAID,2014,1,0,0,0,0,0,0,0,0,0,0,
FHFA,FHFA,2014,1,0,0,0,0,1,0,0,0,0,0,
CFPB,CFPB,2014,1,0,6,0,0,0,0,0,0,0,0,
OSC,OSC,2014,1,0,1,0,0,0,1,0,0,0,0,
NTSB,NTSB,2014,1,0,3,0,2,0,0,1,0,0,0,
NLRB,NLRB,2014,1,0,0,2,0,0,1,0,0,0,0,
USTDA,USTDA,2014,1,0,0,0,0,0,0,0,0,0,0,
NSF,NSF,2014,1,0,0,0,0,0,0,0,0,0,0,
PCLOB,PCLOB,2014,1,0,0,0,0,0,0,0,0,0,0,
USDA,USDA,2014,1,0,0,0,0,1,0,0,1,0,0,
OGE,OGE,2014,1,0,0,0,0,0,0,0,0,0,0,
ED,ED,2014,1,0,3,0,0,0,0,0,2,0,3,
CO,CO,2014,1,0,0,0,0,0,0,0,0,0,0,
SIGAR,SIGAR,2014,1,0,0,0,0,0,0,0,0,0,0,
DOI,DOI,2014,2,0,0,2,0,0,0,2,19,1,19,
FEC,FEC,2014,2,0,0,0,0,0,0,0,0,0,0,
HUD,HUD,2014,2,0,2,0,0,0,0,0,2,1,0,
OSTP,OSTP,2014,2,0,0,0,0,0,0,0,0,0,0,
FTC,FTC,2014,2,0,0,2,0,0,1,0,0,0,1,
NMB,NMB,2014,2,0,0,0,0,0,0,0,0,0,0,
CIGIE,CIGIE,2014,2,0,0,0,0,2,0,0,0,0,0,
ODNI,ODNI,2014,2,0,4,0,0,0,1,0,0,0,0,
SBA,SBA,2014,4,0,0,0,0,0,0,0,0,0,0,
OPM,OPM,2014,4,0,0,0,0,0,0,0,0,0,2,
DOC,DOC,2014,4,0,13,6,0,0,1,0,6,3,16,
FRB,FRB,2014,5,0,0,1,0,1,0,0,0,2,0,
FCC,FCC,2014,6,0,4,6,0,1,0,0,0,0,13,
NARA,NARA,2014,10,1,0,3,2,5,2,0,0,0,14,
DOE,DOE,2014,11,0,12,0,0,15,4,1,0,1,10,
State,State,2014,12,0,4,17,0,0,1,0,4,38,16,
EEOC,EEOC,2014,13,10,4,0,0,20,0,33,0,0,0,
U.S. DOL,U.S. DOL,2014,16,0,23,0,0,47,0,10,0,0,92,
SSA,SSA,2014,16,0,0,4,1,0,0,0,0,0,0,
DOT,DOT,2014,18,0,13,0,0,5,0,2,2,0,3,
HHS,HHS,2014,31,3,62,4,0,0,3,3,1,17,36,
VA,VA,2014,37,0,3,8,0,8,0,2,2,2,27,
SEC,SEC,2014,43,0,2,6,0,0,0,6,0,0,9,
Treasury,Treasury,2014,50,1,0,5,2,39,0,1,0,1,2,
DoD,DoD,2014,88,14,45,17,2,42,5,18,10,13,66,
BBG,BBG,2014,94,0,0,0,1,1,0,0,0,0,0,
DHS,DHS,2014,128,3,30,5,6,469,5,74,7,8,80,
DOJ,DOJ,2014,777,35,25,80,22,93,19,103,35,27,795,
